Country,Flag Image,features
Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_Afghanistan_%282013%E2%80%932021%29.svg/220px-Flag_of_Afghanistan_%282013%E2%80%932021%29.svg.png,"[[ 1.6321e-01  1.3306e-01  1.0977e+00  3.3130e-01  2.0959e-01  1.6777e+00
  -5.5127e-01 -2.2668e-01  6.9946e-02  6.3965e-02  4.4464e-02 -1.9211e-02
  -1.3403e-01  8.3057e-01  7.7637e-01  4.1235e-01 -7.2571e-02  2.2961e-01
   4.0308e-01  1.2012e-01  5.2002e-01  9.0149e-02  7.8125e-01 -7.3975e-02
   5.4834e-01  3.7744e-01  6.7920e-01 -5.0781e-01  1.2042e-01 -2.6050e-01
  -4.8145e-01 -4.2993e-01 -7.2852e-01 -5.0342e-01 -5.3320e-01 -6.0693e-01
   3.5248e-02  2.3401e-01  3.3813e-01  3.6499e-01  5.5908e-01 -4.7949e-01
  -3.5889e-01  4.3457e-01  3.7378e-01 -3.9526e-01  3.9941e-01 -2.9419e-01
  -5.6201e-01  8.7891e-02  6.2744e-01  4.1046e-02  1.3779e+00  2.2253e-01
  -6.7078e-02  2.0959e-01 -2.4280e-01 -5.7343e-02  1.5125e-01 -3.1909e-01
  -1.4709e-01 -6.7529e-01  7.7783e-01 -3.0273e-01  3.4644e-01  1.4429e-01
   5.8398e-01  3.7427e-01  3.4985e-01 -3.8892e-01 -2.3376e-01  6.2598e-01
   6.7969e-01  4.8706e-01  9.3506e-01 -3.1079e-01  3.0664e-01  8.7012e-01
   1.0309e-01  5.8777e-02 -1.0225e+00 -5.5176e-01 -2.3218e-01  4.4360e-01
   3.2812e-01  2.5195e-01 -6.5002e-02 -9.0820e-01  3.1787e-01  7.2607e-01
  -5.6299e-01  2.3060e-03  1.5759e-01  2.5586e-01 -5.7666e-01  3.5645e-02
   1.9336e-01 -3.7183e-01 -4.5410e-01 -3.6353e-01 -3.8025e-02  2.4561e-01
  -8.0908e-01 -2.3468e-02 -8.3252e-01 -2.6581e-02 -6.8945e-01  3.6133e-02
  -2.0837e-01  3.3594e-01  1.1224e-01  2.8931e-01  3.8867e-01  7.3975e-01
  -8.1885e-01  5.7764e-01  3.3984e-01 -9.9463e-01  1.0566e+00 -7.4121e-01
  -5.2783e-01 -1.9153e-01 -7.9688e-01 -1.9910e-01  1.2030e-01  1.1523e+00
   6.9971e-01 -1.7090e-01 -1.1389e-01  2.5024e-01 -3.0396e-01  6.4209e-01
  -5.7959e-01  1.7725e-01  4.1992e-01 -1.8115e-01  6.3416e-02 -5.3760e-01
   5.2539e-01 -3.1738e-01 -2.9614e-01 -3.8208e-01 -5.8887e-01  3.5962e-01
   5.1855e-01 -1.8509e-02 -6.6211e-01 -1.5088e-01  3.5229e-01 -3.0908e-01
  -5.4443e-01 -4.8828e-01  2.0752e-02 -9.8572e-02 -1.9299e-01  3.2764e-01
  -1.1829e-01 -2.4866e-01 -1.0195e+00  1.1914e+00 -1.9873e-01 -2.9175e-01
  -1.8762e-01 -6.2451e-01  1.2335e-01 -1.3084e-02 -4.1309e-01 -2.0905e-02
  -6.2891e-01  3.6841e-01 -1.1855e+00  6.2332e-03 -4.0723e-01  2.9712e-01
  -2.4377e-01  1.9958e-01  1.3464e-01 -8.6768e-01 -4.2822e-01  3.0615e-01
   6.5332e-01  5.6885e-01  5.8203e-01  7.0459e-01  5.1807e-01 -4.0747e-01
   7.1436e-01 -5.2002e-01  4.4214e-01  7.5537e-01  5.8789e-01 -7.7344e-01
   8.4229e-01  7.6477e-02  5.4199e-01 -1.1104e+00 -4.0112e-01 -3.0078e-01
   4.1602e-01 -1.0205e+00 -4.5093e-01 -6.6846e-01 -5.8350e-01  1.1513e-02
   1.0332e+00  5.4590e-01 -3.8672e-01 -1.7993e-01  4.7089e-02  3.3173e-02
  -6.3867e-01  3.5254e-01 -5.9326e-01 -1.9324e-01 -6.1865e-01 -5.1221e-01
   6.4160e-01  4.8242e-01  1.3989e-01  2.5342e-01  1.8469e-01  2.3010e-01
  -1.8518e-01  8.1396e-01 -1.4673e-01  1.2793e-01  6.2695e-01 -1.7896e-01
   1.0425e-01 -4.8340e-01 -1.4893e-01 -6.2988e-01  4.2090e-01 -1.4771e-01
  -7.1045e-01 -4.7827e-01  3.1470e-01 -1.7822e-01  1.5210e-01 -1.6260e-01
  -6.0303e-01  1.8262e-01 -2.2400e-01  3.7427e-01  8.0127e-01 -3.4106e-01
  -9.0515e-02  3.6682e-02 -5.9570e-01  9.1113e-01  8.2715e-01 -6.6895e-01
   5.5615e-01 -7.5439e-01  8.1360e-02  2.6294e-01  4.0283e-01  6.0693e-01
  -2.6123e-01  3.1689e-01  8.8770e-01 -1.7517e-02  2.5220e-01  5.6091e-02
  -4.3384e-01 -4.9390e-01  1.3867e-01 -3.4424e-01  9.5020e-01 -1.4905e-01
  -1.0056e-02 -8.5547e-01  6.1328e-01  5.5713e-01 -1.0518e+00  1.5732e-02
   6.1035e-01  3.0762e-01 -1.5295e-01  2.4426e-01 -4.1821e-01  4.4849e-01
  -7.0605e-01 -2.2852e-01  5.2344e-01  1.8970e-01  8.3252e-01  4.0088e-01
  -7.7881e-02 -5.0342e-01  1.3672e-01  4.8071e-01  7.0129e-02  3.1616e-01
   7.9004e-01 -2.0630e-01 -9.6143e-01  7.8760e-01  5.1514e-02  4.7461e-01
  -5.1367e-01 -7.0557e-01 -3.8550e-01 -3.1860e-01  3.1152e-01 -1.3945e+00
   4.5044e-01 -1.0371e+00 -3.5767e-02  3.2080e-01 -8.3691e-01 -1.9165e-01
   3.2495e-01  2.2034e-01  6.4746e-01 -3.9453e-01  6.2451e-01 -8.3496e-01
  -1.4131e+00 -1.3214e-02 -6.9434e-01  5.5957e-01 -4.9438e-01 -2.9810e-01
   2.6465e-01  4.2603e-02  1.5747e-02 -5.5859e-01  1.3086e+00  4.3359e-01
  -1.4893e-01  5.0146e-01  3.5107e-01  1.3105e+00 -5.1941e-02 -1.0635e+00
  -2.2742e-01 -1.6797e-01 -2.6871e-02 -5.2393e-01 -2.9077e-01 -2.6904e-01
  -4.6338e-01 -3.9648e-01 -6.4502e-01  1.3896e+00 -5.8472e-02  1.9519e-01
  -1.6858e-01 -2.5562e-01  4.1187e-01  4.0820e-01  4.0039e-01  1.5637e-01
  -9.6094e-01 -5.2979e-01  2.9590e-01  3.3423e-01  8.0615e-01  1.1835e-01
  -4.6851e-01  3.1030e-01  4.8022e-01 -2.6855e-01 -4.9536e-01 -1.4685e-01
   3.3984e-01  7.1582e-01 -8.7109e-01  2.7783e-01  6.6589e-02  5.2002e-01
   3.8916e-01 -3.6450e-01 -1.5405e-01 -7.3389e-01 -2.7808e-01 -7.9639e-01
  -8.6523e-01  3.1689e-01 -4.2816e-02 -2.0752e-02 -1.4331e-01 -2.4048e-01
   5.7520e-01  1.2408e-01 -2.4194e-01 -1.7712e-01 -8.8672e-01  7.2070e-01
  -2.9175e-01 -2.9980e-01  3.0835e-01  4.7516e-02 -2.6270e-01 -1.6040e-01
  -2.1606e-01 -1.1172e+00 -1.5002e-01  5.1074e-01  6.1249e-02 -1.0022e-01
   7.7881e-01 -9.4849e-02 -4.7217e-01  8.5547e-01 -4.2285e-01 -8.7280e-02
   7.7246e-01  9.6558e-02  3.5767e-01 -5.3418e-01 -3.8306e-01 -9.4299e-02
   2.1631e-01 -1.5674e-01  5.8789e-01  2.1008e-01  5.7812e-01 -2.3157e-01
  -2.4139e-02 -3.8940e-01  2.0569e-02 -5.6592e-01 -7.3975e-01  9.8682e-01
   4.2676e-01  1.2231e-01  7.0801e-02 -1.5894e-01  9.3018e-02 -6.1719e-01
  -1.8640e-01  5.9424e-01 -3.2373e-01  1.0620e-01  2.7832e-01 -4.5044e-01
   6.1133e-01  9.5410e-01  5.8740e-01 -9.4238e-02  5.4688e-01 -6.2939e-01
   8.9600e-01 -9.2529e-01 -1.2622e-01 -5.4834e-01 -2.0966e-02 -4.2480e-01
  -3.0029e-01  8.3691e-01  1.7493e-01  1.7798e-01  4.0955e-02  8.5059e-01
   4.3457e-01  3.5181e-01  5.6885e-01 -5.0537e-01  1.1597e-01 -5.9540e-02
  -3.0350e-02 -5.0201e-03  5.1709e-01 -2.0886e-01  4.0802e-02  4.2944e-01
  -9.7290e-02 -2.4658e-01 -2.6587e-01 -2.4854e-01 -1.3171e-01  3.0737e-01
   1.1602e+00 -5.7739e-02 -2.7979e-01  9.2383e-01 -1.0266e-01  8.3936e-01
   2.4438e-01 -2.5195e-01 -1.9360e-01 -8.1348e-01  1.0166e+00 -1.7358e-01
   1.5149e-01  1.0283e+00  8.2422e-01  1.5369e-01 -4.7925e-01 -1.1377e+00
   4.7241e-01  1.6455e-01 -2.3499e-01  8.2666e-01  4.5581e-01  9.0027e-02
   8.8867e-02 -6.0791e-01  3.6133e-01  3.5107e-01 -2.9736e-01  1.8774e-01
   2.3010e-01  1.5125e-01  8.2910e-01 -1.7273e-01 -5.5713e-01  8.2324e-01
  -7.6233e-02 -6.9336e-01 -4.4458e-01 -8.3154e-01 -5.8398e-01  7.7588e-01
   8.5083e-02  1.2103e-01 -2.3462e-01 -8.1494e-01  9.6436e-01  5.0391e-01
   1.1729e+00 -5.5359e-02  2.0728e-01 -3.6035e-01 -2.8149e-01 -1.1145e-01
  -4.7656e-01  4.6118e-01 -1.8518e-01  5.6592e-01 -5.9143e-02 -2.5024e-01
  -8.6182e-01  6.3049e-02 -3.5083e-01  7.3047e-01 -1.2390e-01 -1.0529e-01
  -5.4785e-01  1.0234e+00  4.1870e-02 -1.8811e-01 -4.5679e-01 -5.6006e-01
  -9.5367e-03  3.5107e-01 -5.7080e-01 -3.5010e-01  7.1191e-01 -1.1914e+00
  -4.9146e-01 -8.9035e-03 -9.2383e-01  4.3359e-01 -9.4360e-02  1.3486e+00
  -6.4844e-01 -1.2286e-01 -1.6125e-01 -1.1836e+00  7.1680e-01 -4.0527e-01
  -1.5186e-01  3.2031e-01 -9.2871e-01 -4.2822e-01 -2.2888e-01 -1.5002e-01
   1.6172e+00 -1.8768e-02  5.6055e-01 -1.7847e-01  5.6543e-01  1.8726e-01
   4.0985e-02 -5.9912e-01 -3.0933e-01 -6.6211e-01  5.4248e-01  1.0312e+00
   7.2119e-01 -7.6562e-01 -3.6279e-01 -5.5389e-02  6.8481e-02 -2.2644e-01
   4.5752e-01 -6.4941e-01 -1.0132e-02 -1.7847e-01  4.9634e-01 -3.5864e-01
   4.9927e-01 -2.0447e-01 -4.6460e-01 -1.5356e-01  3.9258e-01 -3.3350e-01
  -5.1904e-01  1.3025e-01 -6.2842e-01  2.1460e-01  6.4697e-01  1.3984e+00
   1.3506e+00  9.9756e-01 -1.0049e+00  1.7175e-01  2.7246e-01 -9.0820e-02
   6.2622e-02 -2.6465e-01  2.5129e-04  1.8909e-01 -8.3936e-01 -3.8696e-01
   1.7688e-01 -6.3770e-01  6.5039e-01 -3.6011e-01 -3.9551e-01 -3.5864e-01
  -1.9568e-01 -6.4600e-01  9.7852e-01 -7.8125e-01  1.6199e-01  7.5342e-01
   7.5195e-01  4.5801e-01 -1.8384e-01  6.5186e-01 -1.1299e+00  1.4697e-01
  -1.3940e-01  7.1924e-01 -1.3779e+00 -2.6196e-01 -8.8257e-02  3.4668e-01
  -6.5625e-01 -3.5742e-01  1.3342e-01  1.0638e-01 -3.5791e-01  1.0137e+00
   1.9568e-01  8.7451e-01  2.0398e-01  2.5342e-01 -2.2202e-02 -1.7114e-01
  -7.5073e-02 -5.0684e-01 -6.0498e-01  1.4375e+00 -1.2463e-01 -5.7031e-01
  -7.3193e-01 -2.1133e-03 -4.5703e-01 -4.8779e-01  9.0576e-02  2.1484e-02
  -2.0715e-01  3.6157e-01  7.9407e-02  3.1616e-01  1.9727e-01 -5.4004e-01
  -2.3840e-01 -5.1727e-02  8.4375e-01  5.3906e-01 -2.2437e-01 -2.3328e-01
   3.5522e-01  7.2461e-01 -8.8916e-01 -8.1982e-01  6.0254e-01 -1.3931e-02
  -4.6924e-01  1.5808e-01 -2.1375e-01 -5.6934e-01  2.7344e-02  3.3984e-01
  -4.4678e-01 -7.4512e-01 -3.6499e-01  6.9971e-01 -6.5430e-02  1.5918e-01
  -2.6904e-01 -4.3237e-01 -6.1084e-01 -5.0488e-01  3.7134e-01  5.1514e-01
  -6.0986e-01 -1.5228e-02  5.6543e-01 -2.9980e-01  4.5483e-01  7.2363e-01
  -1.5991e-01  3.9990e-01  7.1436e-01 -4.1968e-01  6.3037e-01  2.5464e-01
  -5.8252e-01  6.0156e-01 -8.9844e-01 -6.7822e-01 -3.1445e-01 -8.4473e-01
  -1.3611e-01  3.1226e-01  6.3232e-01 -1.8213e-01  2.4182e-01  1.4905e-01
   3.3813e-01 -5.0586e-01 -2.6875e-03  2.8027e-01  5.4639e-01  2.6807e-01
   6.5796e-02  7.3145e-01  1.3342e-01  5.3223e-01 -3.0884e-01 -3.5303e-01
  -3.9160e-01  9.3872e-02 -6.8213e-01 -8.0469e-01 -8.4912e-01  1.2097e-01
  -2.9468e-01  2.3767e-01  1.1253e-02  1.2201e-01 -8.4277e-01  4.7827e-01
  -1.1365e-01 -5.7666e-01  1.5271e-01  3.9825e-02  1.3794e-01  3.6426e-01
  -2.6581e-02 -1.3538e-01 -2.4536e-01  4.3311e-01 -1.4819e-01 -3.1616e-01
   2.5195e-01 -8.4277e-01  1.7065e-01 -3.4058e-02  2.4426e-01 -1.9446e-01]]"
Albania,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Flag_of_Albania.svg/220px-Flag_of_Albania.svg.png,"[[-1.8951e-02 -3.7964e-01  1.6699e+00  3.9551e-01  5.4248e-01  1.9756e+00
  -3.2837e-01  3.2031e-01 -3.8696e-01  2.0068e-01 -1.0779e-01  6.8066e-01
  -4.3018e-01  5.9424e-01  1.1162e+00  6.9385e-01 -7.1484e-01  1.0272e-01
   4.8291e-01 -5.5859e-01 -2.3621e-01  3.7891e-01  8.7939e-01 -2.1899e-01
   6.2073e-02  4.7070e-01  1.1406e+00 -6.5479e-01 -4.1357e-01 -7.1387e-01
  -5.9229e-01 -4.6851e-01 -3.9551e-01 -7.5293e-01 -8.3057e-01 -9.2969e-01
  -2.7180e-03  2.1765e-01  3.4399e-01  5.8008e-01  8.6279e-01 -3.4131e-01
  -2.1863e-01  5.0201e-02  6.7773e-01 -5.0977e-01  6.2012e-01 -5.5664e-01
  -9.4287e-01  1.4368e-01  7.6758e-01 -2.5000e-01  1.8711e+00  3.9966e-01
  -6.2158e-01  6.7822e-01 -5.8496e-01 -8.2947e-02 -4.1479e-01 -5.8936e-01
  -1.9702e-01 -7.5391e-01  6.6357e-01 -3.7134e-01  1.6858e-01  3.9136e-01
   5.4395e-01  7.1143e-01  1.6309e-01 -5.3076e-01 -5.9961e-01  7.6270e-01
   7.8418e-01  7.3828e-01  6.3916e-01  5.1193e-03  3.8184e-01  1.3506e+00
   5.1562e-01 -3.1323e-01 -5.6201e-01 -4.7705e-01 -4.0479e-01  5.5127e-01
   2.6636e-01  4.1382e-02  1.7749e-01 -1.7607e+00  2.3267e-01  5.2490e-01
  -6.9824e-01 -5.3418e-01  5.1611e-01 -2.1393e-02 -7.4756e-01 -9.1064e-01
   9.9512e-01 -8.1885e-01 -1.5906e-01 -5.3174e-01 -4.5752e-01  2.9199e-01
  -5.3125e-01  3.5913e-01 -8.1543e-01  3.2935e-01 -6.1279e-01  3.2593e-01
  -6.9336e-01  2.7490e-01  4.2145e-02  7.4902e-01  3.3691e-01  9.7852e-01
  -7.4121e-01  6.8848e-01  1.8774e-01 -7.4707e-01  1.3945e+00 -7.0312e-01
  -9.3994e-01 -1.7334e-01 -5.0195e-01 -4.9536e-01 -6.6455e-01  6.0059e-01
   5.0244e-01  1.4496e-02 -2.6123e-01 -2.6587e-01  1.6296e-01  9.0088e-01
  -1.8567e-01  2.6514e-01  7.7759e-02  5.1221e-01  8.8379e-02 -5.6152e-01
   7.9639e-01 -7.9150e-01 -9.9854e-01  3.6621e-01 -4.6387e-01 -1.5820e-01
   9.3262e-01 -2.5317e-01 -9.9512e-01  3.5718e-01  9.7070e-01 -6.8945e-01
  -1.4697e+00  1.8555e-01 -1.7273e-02  6.3184e-01  3.4698e-02  1.4575e-01
  -4.7516e-02 -6.5430e-01 -1.5723e+00  1.1221e+00 -3.0347e-01 -6.6406e-01
   4.7974e-02 -5.4199e-01 -6.3721e-02 -6.7520e-03 -5.7910e-01 -5.2490e-01
  -5.5566e-01  1.5369e-01 -1.0205e+00  3.4204e-01 -2.3364e-01  5.1117e-02
  -1.6663e-01 -1.5417e-01  1.6138e-01 -8.1250e-01 -7.6807e-01  2.0532e-01
   6.5967e-01  1.2109e+00  9.0527e-01  1.5225e+00  4.9829e-01 -1.3994e+00
   6.7432e-01 -4.7290e-01  1.1650e+00  1.7432e-01  6.7688e-02 -4.6362e-01
   9.5264e-01 -1.4624e-01  6.1963e-01 -1.4980e+00 -6.0840e-01 -2.2778e-01
   5.1611e-01 -1.2227e+00 -4.4531e-01 -3.9551e-01 -4.9133e-02 -1.3818e-01
   1.1738e+00  8.0518e-01  2.2754e-01 -5.7520e-01  5.0928e-01  1.3159e-01
  -1.8848e+00  5.2783e-01 -3.9246e-02 -3.3594e-01 -4.6460e-01 -5.0928e-01
   3.8586e-03  5.6104e-01  2.9617e-02  7.6172e-02  4.1235e-01  2.4854e-01
  -7.9443e-01  4.2090e-01 -5.3613e-01  1.3843e-01  3.8672e-01 -1.3733e-01
   5.6250e-01 -7.3145e-01 -8.5999e-02 -1.1455e+00  2.6074e-01  4.4946e-01
  -6.2793e-01  1.9556e-01  3.2227e-01 -4.3066e-01  4.1870e-01 -4.2456e-01
  -8.1006e-01  3.8452e-01 -3.6035e-01 -5.1953e-01  8.5889e-01  2.5171e-01
   5.2246e-01  1.7407e-01  1.8406e-03  9.1797e-01  4.3018e-01 -1.3135e-01
   4.8633e-01 -9.9463e-01 -2.2852e-01 -2.5223e-02  1.8372e-01 -3.1396e-01
   3.3203e-01  1.4587e-01  9.3799e-01 -2.6782e-01  5.3418e-01  8.9172e-02
  -7.6514e-01 -6.5381e-01 -1.7407e-01 -6.7920e-01  1.0381e+00  1.4612e-01
  -8.6035e-01 -8.4521e-01  5.9131e-01  6.9043e-01 -6.6357e-01 -6.0645e-01
   3.7866e-01  7.0557e-01  8.3374e-02 -6.2451e-01 -4.8291e-01  3.7622e-01
  -9.2529e-01 -3.6255e-01  8.6719e-01  4.8981e-02  1.4053e+00  2.0361e-01
  -3.5181e-01 -7.8271e-01 -4.2267e-02  3.5669e-01 -1.1865e-01  3.4497e-01
   1.2266e+00  2.3523e-01 -1.1504e+00  9.2236e-01 -5.6381e-03  2.7197e-01
  -1.3538e-01 -9.1162e-01 -3.4521e-01 -4.3066e-01  7.8027e-01 -1.6240e+00
   7.5049e-01 -7.9443e-01  1.3268e-02  4.2432e-01 -1.0107e+00 -8.6572e-01
   2.0801e-01  5.5656e-03  3.3252e-01 -5.7471e-01  1.1455e+00 -8.3057e-01
  -1.5908e+00 -2.0972e-01 -6.1035e-01  2.2290e-01 -7.5244e-01 -8.2471e-01
   6.7334e-01 -3.4717e-01  3.1982e-01 -2.5806e-01  1.3213e+00  7.3193e-01
   7.3547e-02  4.3262e-01  5.2539e-01  1.1230e+00 -1.4734e-01 -1.3369e+00
   3.4580e-03  2.8784e-01 -9.1797e-02 -4.4849e-01 -6.3037e-01 -1.2012e-01
  -7.5977e-01 -8.0518e-01 -5.8203e-01  1.6641e+00  3.1519e-01  2.1033e-01
   6.9153e-02 -1.0957e+00  3.4717e-01  7.6465e-01  6.2646e-01 -3.5059e-01
  -1.1543e+00 -6.5137e-01  5.0830e-01  2.1988e-02  6.7236e-01 -3.1738e-02
  -4.5825e-01  4.7852e-01  6.0840e-01 -2.3303e-01 -4.6533e-01 -1.3794e-01
  -2.2217e-01  4.5093e-01 -4.0894e-01 -1.1490e-02 -4.2847e-01  7.8076e-01
   1.6785e-01  3.6304e-01 -7.3682e-01 -4.9048e-01 -1.8530e-01 -6.4941e-01
  -2.9541e-01  4.0625e-01 -1.7126e-01 -1.4612e-01  8.8135e-02  1.1548e-01
   7.5635e-01 -3.5229e-01  7.9163e-02 -1.8250e-02 -1.0166e+00  1.1426e+00
  -1.0322e+00  4.7729e-01 -7.2441e-03 -9.0149e-02 -6.3721e-01 -2.8760e-01
  -2.9312e-02 -1.4971e+00  7.0215e-01  5.2856e-02  3.5986e-01 -1.6150e-01
   8.6377e-01 -3.0957e-01 -4.5288e-01  7.4707e-01  9.1614e-02 -3.4839e-01
   1.0479e+00 -7.7271e-02  9.6582e-01 -4.2572e-02 -7.8711e-01  2.7539e-01
  -2.3169e-01  1.3354e-01  1.2347e-01 -1.5083e-02  2.6099e-01 -2.2473e-01
   2.5171e-01 -2.6172e-01  4.3726e-01 -5.0146e-01 -5.1953e-01  7.1143e-01
   5.4883e-01  5.2539e-01 -6.5247e-02 -1.5381e-02  4.0527e-01 -1.5686e-01
  -8.9966e-02  1.1143e+00 -8.6487e-02 -1.5869e-01  8.1152e-01 -1.4478e-01
   7.6514e-01  5.9326e-01  6.9189e-01 -1.4539e-01  6.8115e-01 -7.2070e-01
   3.2495e-01 -1.0068e+00 -3.2471e-01 -2.8369e-01  4.8511e-01 -4.4312e-01
  -1.1078e-01  6.8506e-01 -1.7480e-01  5.9418e-02  2.7197e-01  3.4985e-01
   2.5830e-01  5.6104e-01  4.0894e-01 -6.5674e-01  6.6113e-01  1.3416e-01
  -4.2798e-01 -8.1494e-01  1.0529e-01 -1.0059e-01  2.6947e-02  8.2861e-01
  -6.4697e-02  2.1008e-01 -4.4983e-02  5.8301e-01  1.4917e-01  9.5166e-01
   1.4346e+00 -3.3667e-01 -4.5654e-01  7.5879e-01 -2.0520e-01  9.7754e-01
   2.7191e-02 -2.6855e-01 -3.9282e-01 -1.0801e+00  7.9395e-01 -2.4170e-01
   7.5684e-01  1.0020e+00  9.8535e-01  1.7859e-01 -1.3513e-01 -1.5107e+00
   4.5215e-01  3.8257e-01  4.4495e-02  5.3564e-01  6.1816e-01  1.7175e-01
  -3.8086e-01 -6.1475e-01  3.5596e-01  4.1748e-01 -6.1377e-01  7.6172e-02
   7.7686e-01 -1.5601e-01  9.2285e-01  2.2607e-01 -8.8574e-01  4.3188e-01
  -3.4644e-01 -9.4922e-01 -7.1924e-01 -8.4814e-01 -3.1177e-01  8.0420e-01
   3.7451e-01  9.5605e-01 -4.4019e-01 -7.8125e-01  1.2207e+00  5.7812e-01
   9.0869e-01 -2.6291e-02  1.4929e-01 -1.1951e-01 -3.3276e-01  3.4912e-01
  -6.3330e-01  6.7505e-02 -3.2806e-02  5.6885e-01 -3.9673e-01 -3.9502e-01
  -8.5693e-01  2.1753e-01 -3.4570e-01  1.4727e+00 -5.3369e-01 -5.3174e-01
  -2.6929e-01  1.0254e+00  4.5190e-01 -4.5801e-01 -5.9424e-01 -1.0400e+00
   9.3799e-01  4.4897e-01 -9.0039e-01 -9.8633e-01  3.4253e-01 -1.1807e+00
  -1.0928e+00 -2.7515e-01 -1.3848e+00  4.8486e-01 -3.1909e-01  1.7295e+00
  -5.3418e-01  8.1726e-02 -3.7915e-01 -1.1357e+00  1.3574e+00 -2.2546e-01
  -1.8054e-01  1.1797e+00 -1.2529e+00 -4.9487e-01 -3.3057e-01  1.0004e-01
   1.3574e+00  4.1162e-01  2.8027e-01  6.8848e-01  7.9932e-01  1.7053e-01
  -1.5479e-01 -6.4795e-01 -4.0894e-01 -4.8706e-01  1.0864e-01  1.3174e+00
   8.7891e-01 -6.2549e-01  3.7842e-02  3.0228e-02  3.4473e-01 -2.3462e-01
   2.0471e-01 -2.0581e-01 -4.2627e-01 -6.9873e-01  8.4814e-01 -4.3384e-01
   1.2275e+00  9.2529e-02  7.3364e-02 -2.5806e-01 -4.2773e-01 -1.5625e-01
  -7.3486e-02  3.8770e-01 -8.1348e-01  6.5332e-01  5.8350e-01  1.0186e+00
   1.5596e+00  1.1357e+00 -1.4238e+00  4.7754e-01 -1.3336e-02  3.4180e-02
  -3.6011e-03 -4.5728e-01  1.7957e-01 -5.7324e-01 -6.4893e-01 -7.8186e-02
   3.8232e-01  1.6638e-01  7.9346e-01 -1.3135e-01 -4.2358e-02 -8.4668e-01
  -4.3555e-01 -7.6660e-01  9.7363e-01 -2.3535e-01 -5.2490e-01  8.4131e-01
   5.9766e-01  2.0239e-01  4.5105e-02  5.5566e-01 -1.0078e+00 -4.8218e-02
  -2.7246e-01  6.6064e-01 -1.5908e+00 -8.4778e-02 -2.3694e-01  7.9883e-01
  -7.5488e-01 -6.5527e-01  4.5093e-01 -6.4026e-02 -1.4551e-01  7.0020e-01
   2.6050e-01  1.1914e+00  2.6831e-01  5.7422e-01 -2.6855e-01 -5.0781e-01
   2.9199e-01 -7.1484e-01 -2.4744e-01  1.3135e+00 -4.0039e-01 -4.2017e-01
  -8.5742e-01 -4.8560e-01 -8.1152e-01  1.5808e-01 -4.1901e-02 -2.7054e-02
   8.4766e-01  7.3779e-01  2.1265e-01  1.7334e-01  1.3745e-01 -2.9395e-01
  -4.1528e-01  2.0056e-01  1.1484e+00  8.8135e-01  1.7737e-01 -7.3145e-01
   1.1981e-01  4.6313e-01 -3.4302e-01 -5.0488e-01  7.3047e-01 -1.1084e-01
  -1.9031e-01  1.9867e-02 -9.9707e-01 -1.1631e+00  4.1626e-01 -1.3069e-02
  -3.1689e-01 -5.6787e-01 -2.2534e-01  8.7598e-01  2.2070e-01 -1.5503e-01
   1.3867e-01 -3.9307e-01 -5.7715e-01 -8.1055e-01  4.0625e-01  3.9380e-01
  -1.0596e+00 -2.3657e-01 -1.6992e-01 -5.3223e-01  9.8926e-01  7.1240e-01
  -4.1626e-01  4.6533e-01  1.2354e+00 -3.0566e-01  1.5820e+00  1.5942e-01
  -2.2876e-01  3.2080e-01 -9.9658e-01 -2.2375e-01 -7.4854e-01 -1.4229e+00
  -7.8369e-02 -2.3994e-03  4.3408e-01 -1.9031e-01  4.8511e-01 -2.1313e-01
  -3.6084e-01 -3.1982e-01  5.2429e-02  4.7192e-01  8.7842e-01  3.1714e-01
   1.7395e-01  1.1494e+00 -3.1226e-01  9.6826e-01 -5.9619e-01 -1.6150e-01
   6.1523e-01  3.2349e-01 -1.4668e+00 -7.9443e-01 -4.5557e-01 -7.2937e-02
  -6.9922e-01  4.8071e-01  1.5356e-01  1.2781e-01 -9.3750e-01  1.1064e+00
  -2.3010e-01 -2.4622e-01 -1.1267e-01  4.6425e-03 -7.8564e-01  1.9348e-01
   4.7412e-01 -7.7100e-01  1.2764e-02 -8.5571e-02 -9.9487e-02 -4.8950e-01
   3.5962e-01 -4.6509e-01 -4.5654e-02 -5.5127e-01  2.2693e-01  5.9998e-02]]"
