Country,Flag Image,features
Afghanistan (Islamic Republic)[b],https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_Afghanistan_%282013%E2%80%932021%29.svg/220px-Flag_of_Afghanistan_%282013%E2%80%932021%29.svg.png,"[[ 4.65901755e-02  3.87788296e-01  2.43291092e+00 -4.40833211e-01
   2.80722290e-01 -1.22644693e-01 -6.04110897e-01 -1.46187532e+00
  -2.84837097e-01 -7.27601290e-01 -7.11509228e-01  5.00083208e-01
  -1.21503890e+00  6.05227828e-01 -4.55376804e-01 -5.03942192e-01
   6.03888869e-01 -4.34481725e-02 -5.41008234e-01 -1.17791760e+00
  -4.88211930e-01 -2.53764105e+00  6.80139542e-01 -4.13106531e-01
   3.12233180e-01 -6.66650712e-01 -1.18958640e+00  1.62354839e+00
  -1.70547217e-01  1.83014488e+00 -1.14837253e+00  4.67475615e-02
   1.77486277e+00 -6.78549707e-01  2.40621760e-01  2.05003962e-01
  -9.56568241e-01  1.10244620e+00  9.81172264e-01  1.31911492e+00
   1.42767262e+00 -1.23984420e+00 -3.80156577e-01 -2.09798622e+00
   7.54776776e-01  7.36220598e-01  1.10174131e+00 -1.48693883e+00
  -1.54686964e+00 -4.25245285e-01 -3.20367664e-01 -4.15762961e-01
   1.64084840e+00  2.83517361e-01 -3.38626772e-01  6.42442167e-01
   1.03519297e+00 -2.67511666e-01 -8.47615004e-01  2.89483249e-01
   3.81558478e-01  1.36280417e+00  6.13708459e-02 -8.59516084e-01
  -5.16918302e-01  5.33808112e-01  2.37849757e-01  2.12936908e-01
  -2.25367665e+00  1.26509655e+00 -1.64615750e+00 -2.01715922e+00
  -2.64485866e-01  1.88935769e+00 -3.40277791e-01 -4.04665321e-01
   9.13557291e-01 -7.99101174e-01 -4.20769364e-01  2.61799788e+00
  -1.86250234e+00  2.66684461e-02 -1.42670047e+00 -1.88462168e-01
   8.94002378e-01 -5.01643717e-01 -6.17952406e-01 -8.47588599e-01
  -2.26526842e-01  1.11002997e-01 -4.46938545e-01 -6.97839141e-01
   1.85767734e+00  2.97654450e-01 -2.07144690e+00 -2.54182863e+00
  -2.01600432e+00 -1.65316665e+00  5.64649165e-01  1.16868877e+00
  -9.10670221e-01  8.59960020e-01  1.94557577e-01  4.57006603e-01
   1.57114911e+00  5.74938655e-01 -4.86822546e-01 -7.15301752e-01
   1.17897320e+00 -4.01333809e-01 -6.54339314e-01  1.32833147e+00
  -1.48211181e+00 -2.30086520e-01 -8.74663293e-01  2.54515469e-01
  -1.09681618e+00  1.15454510e-01 -1.82251132e+00  1.35462892e+00
   7.68647492e-02  2.62040570e-02 -2.14769745e+00  1.08485234e+00
   5.41767299e-01  1.19859517e+00 -6.90371454e-01 -3.24380957e-03
   5.27975917e-01  5.86976349e-01  1.58664441e+00 -2.47041893e+00
   1.11136129e-02  6.58413291e-01 -1.80069673e+00  7.74180651e-01
   8.56141388e-01  6.69158280e-01 -1.02596022e-02 -2.17448905e-01
  -1.58364964e+00  2.71009207e-01 -2.38119292e+00 -4.19508405e-02
   1.00305545e+00 -1.36598670e+00 -3.72462571e-01  1.03823781e+00
  -2.18119353e-01  9.85668719e-01  2.14340851e-01  1.39328766e+00
   1.61250472e+00 -7.52023995e-01  1.68802559e+00 -1.76927888e+00
   5.85557818e-01  9.33757007e-01 -8.97470266e-02 -1.61789238e+00
   1.23901498e+00  1.16229153e+00  1.17619884e+00  1.04860973e+00
   8.79159331e-01 -5.24227560e-01 -1.94146407e+00 -1.52814925e+00
  -4.86473709e-01 -1.31267682e-01  8.18750799e-01 -5.11598527e-01
  -4.87282991e-01 -8.51843655e-01  7.37817466e-01 -3.92876863e-01
  -2.03012872e+00  1.14268517e+00 -4.51632977e-01  1.45800865e+00
   6.90357327e-01  4.20592576e-01  3.45824659e-01 -8.62979949e-01
  -6.65000305e-02  5.08927941e-01  4.71366227e-01 -3.22013110e-01
  -2.26236773e+00 -1.61060143e+00  2.81605065e-01  2.14125085e+00
  -1.41122186e+00 -4.26842093e-01 -1.92607927e+00  7.68345356e-01
  -8.64163458e-01 -1.30833614e+00  1.79388738e+00 -6.49509355e-02
   1.50273848e+00  9.29877520e-01 -1.32403481e+00  4.98364270e-01
  -2.64125764e-01  1.19529240e-01 -3.25529516e-01  9.46638882e-01
   1.54939759e+00  6.76703528e-02 -1.88940763e+00  9.50083211e-02
   8.76098037e-01 -9.63183701e-01 -6.98636711e-01 -9.26141143e-01
   1.44823861e+00 -3.00266713e-01 -1.13594604e+00  3.21149528e-01
  -3.03308934e-01  2.62303948e-01  1.74248421e+00  2.08716059e+00
  -1.61667550e+00  3.52938890e-01 -1.52777418e-01 -7.18795717e-01
  -1.19716212e-01  1.28349900e+00  8.50866020e-01 -9.02247727e-01
  -1.13700557e+00 -1.77243829e+00  1.51947692e-01  1.72862578e-02
  -1.96755326e+00  5.70286572e-01 -4.26424623e-01 -1.71895123e+00
   8.71519595e-02 -1.81941032e+00  3.43963116e-01 -1.99513257e+00
  -1.81795466e+00 -1.05609739e+00 -3.40613782e-01 -1.68457523e-01
  -2.80144364e-01  6.94723666e-01 -3.18258137e-01  1.66600883e-01
  -9.27865565e-01 -1.62981689e-01  6.26441464e-02  1.18760407e+00
   1.51807523e+00  1.29818046e+00 -2.59145081e-01 -3.13383400e-01
  -1.36076376e-01  8.84329736e-01  1.29513144e+00 -2.93909729e-01
   5.42520344e-01 -5.40259480e-01 -1.94480228e+00  3.08225632e-01
   5.37937209e-02 -5.88991642e-01 -5.29822230e-01 -1.08881950e+00
  -4.04534727e-01  4.88371179e-02  9.78577435e-01 -6.44947112e-01
   6.60473824e-01 -1.02599442e+00  1.20722091e+00  1.24983454e+00
  -3.92097026e-01 -5.38843513e-01 -1.19029343e+00 -6.01734459e-01
   3.00804019e-01  1.83607423e+00  9.30874705e-01  2.14778733e+00
  -5.82740426e-01 -1.23685218e-01  1.95746791e+00  1.54746163e+00
  -4.29846078e-01  2.98395548e-02  1.20399356e+00  1.30230451e+00
  -3.27570647e-01 -3.79627436e-01  1.57101977e+00  9.64522243e-01
   1.44078290e+00  8.41901422e-01 -1.25479114e+00  1.13125622e+00
   4.19346005e-01  1.02411640e+00  5.68694532e-01  4.28631306e-01
   4.71216589e-01 -3.71490598e-01 -2.19257784e+00 -5.83016634e-01
  -7.38765538e-01 -2.19695735e+00  1.55419040e+00  4.90742959e-02
  -2.57477432e-01  2.97075796e+00  1.76138008e+00 -9.28796232e-01
  -1.44161761e+00 -6.15689158e-01  2.59969682e-01 -8.41441154e-02
  -3.23752850e-01  8.13696623e-01 -6.83937132e-01 -1.14484794e-01
   2.80211627e-01  3.66052687e-01 -4.46439594e-01 -1.84566987e+00
   4.93943572e-01  8.74204755e-01  2.18726730e+00 -1.73180953e-01
  -5.77714264e-01 -2.75410342e+00 -8.72094408e-02  1.09688647e-01
   1.08683395e+00  5.81336260e-01  1.13143861e+00 -4.53906447e-01
  -2.10108727e-01  8.55826616e-01 -3.81948411e-01 -4.01210040e-01
  -1.91995049e+00  5.32058477e-01  2.52648830e-01  1.67634428e+00
   1.24163949e+00 -2.47234166e-01 -3.99213322e-02 -7.81285584e-01
  -5.98756261e-02  6.87672973e-01  3.28707838e+00 -3.22285295e-01
  -6.92830920e-01  1.14922166e+00 -2.11725616e+00  9.30221498e-01
   2.10275218e-01  3.21935385e-01 -5.32190442e-01  3.24782073e-01
   5.42154431e-01  1.00194800e+00 -6.69819176e-01 -2.71970928e-01
  -4.97111857e-01 -1.41711462e+00  5.15796363e-01 -1.79426992e+00
  -8.70881319e-01  2.64857739e-01 -2.92700863e+00 -1.99415886e+00
  -1.08056974e+00 -1.05586782e-01 -1.30350571e-02 -1.00960207e+00
  -4.97494638e-01 -1.31947422e+00 -1.89155388e+00 -4.30106789e-01
  -1.12898357e-01 -1.11401522e+00  4.50144932e-02  1.95081079e+00
   8.08485746e-02  3.29593241e-01  1.16773650e-01 -8.41433525e-01
  -4.09042180e-01  7.11393654e-01  1.37671971e+00  6.18757486e-01
   3.65669191e-01  8.48731041e-01  2.24808961e-01  9.08180475e-01
  -5.23228526e-01 -2.68901050e-01  2.02319431e+00 -6.61530495e-01
   1.47480786e+00 -1.61134109e-01 -8.06094348e-01 -2.15590692e+00
   8.56158212e-02  4.28139508e-01 -3.11968952e-01 -2.97586694e-02
  -6.52403235e-01 -1.01354849e+00  2.93659449e-01  5.86901426e-01
  -9.28320527e-01 -9.65379596e-01 -8.13713789e-01 -9.82802689e-01
  -9.46611881e-01 -1.16702867e+00  1.38945854e+00  4.63480532e-01
   9.94980097e-01  8.57568800e-01 -8.07222664e-01  1.67857349e-01
  -3.57652396e-01 -6.72675192e-01 -6.12842917e-01  3.37950498e-01
   5.43297119e-02 -5.73816419e-01 -2.79049724e-01 -6.00025415e-01
   1.71481144e+00  2.56121635e-01  8.50752741e-02 -2.05483317e+00
   1.42764580e+00  7.37601221e-02 -7.31578648e-01 -1.32707566e-01
   1.53431177e+00  1.29792905e+00 -1.97018790e+00 -7.63028800e-01
   2.08626604e+00  1.09894931e+00 -1.77764726e+00 -7.08874017e-02
  -1.28087804e-01 -1.45577881e-02  9.24480498e-01  6.03779435e-01
  -5.97598612e-01  1.26797056e+00  2.09302932e-01  1.26378739e+00
   7.37918317e-01  2.02722931e+00  3.29528809e-01 -8.70847225e-01
   2.48758602e+00 -8.20510745e-01  6.52882159e-01  2.47190297e-01
   1.42776477e+00 -6.34917021e-01 -6.11804202e-02 -6.94890141e-01
   3.80206078e-01  1.44582534e+00 -6.36046588e-01  9.43536401e-01
   1.76393270e+00  2.32370782e+00  2.35240743e-01  5.92911959e-01
   9.78572190e-01  2.28573471e-01 -2.31314853e-01  1.41707504e+00
  -3.16037327e-01  1.00641549e+00 -5.92688441e-01  1.01362669e+00
   9.01640654e-01  6.41442299e-01 -1.63729799e+00  8.69619608e-01
   1.72527224e-01 -5.70098042e-01  1.07739158e-01 -1.45801711e+00
  -1.28249180e+00  1.95985034e-01  1.60533524e+00  7.28226781e-01
  -1.83697510e+00 -3.98421258e-01  5.12455285e-01 -5.26953399e-01
  -9.26522732e-01  1.10894763e+00 -1.59382284e+00  1.22902369e+00
   6.51005447e-01  7.67817259e-01 -9.49174285e-01  1.13625503e+00
   7.45366335e-01 -5.03077686e-01  7.73474514e-01 -1.04284549e+00
   3.02577794e-01 -1.73988238e-01  9.10126328e-01 -6.47224307e-01
  -2.60565966e-01  1.86425075e-01  2.38076717e-01 -1.12314785e+00
   8.95399332e-01  3.83414984e-01  1.31024468e+00 -2.80030429e-01
  -2.18737340e+00  9.27609324e-01 -1.01760018e+00 -1.31759107e-01
  -1.69555867e+00 -9.79917169e-01  4.56111789e-01 -1.07370593e-01
   3.71009499e-01 -1.12660408e+00  4.31907505e-01 -7.83644676e-01
   1.12963092e+00  1.09422021e-01  5.93080282e-01 -3.53119820e-01
  -2.46862864e+00  1.13440049e+00 -1.20851450e-01 -1.51062861e-01
   1.67106533e+00 -1.16109836e+00 -8.44120622e-01 -6.06460035e-01
   1.10601735e+00 -9.72795367e-01 -5.94053417e-02 -7.24273086e-01
   1.62854731e+00  8.24756563e-01 -1.35346010e-01  1.79411387e+00
   8.58160779e-02  7.11443305e-01 -9.05719519e-01  9.79110837e-01
   5.89053452e-01  1.06790495e+00 -6.72536135e-01 -5.27887285e-01
   1.96490026e+00  6.64810717e-01 -8.31662938e-02 -1.04037881e+00
   1.16922307e+00  4.12429780e-01 -7.44443119e-01 -6.91607416e-01
   1.24588859e+00  1.43393850e+00 -2.37999296e+00 -1.23549283e+00
   3.25967848e-01  8.56474459e-01  1.02264857e+00 -1.19324595e-01
   3.79838258e-01 -1.66490208e-03  1.78874001e-01  1.54064938e-01
   7.65924513e-01  1.89861566e-01 -1.66701943e-01  2.21255541e-01
   1.31738734e+00 -8.43370616e-01  4.21813190e-01  2.21292391e-01
   9.20445502e-01  1.77725196e+00  3.52163464e-01  2.11576208e-01
   4.15738106e-01  6.79444313e-01 -4.69992012e-01  3.41977715e+00
  -2.38917962e-01 -7.11643696e-01 -2.27878049e-01  1.13616216e+00
  -1.27878690e+00 -6.73818111e-01  7.20977128e-01 -2.50184894e-01
  -5.12040555e-01  6.49436653e-01  1.67347646e+00  1.64679372e+00
  -1.15615916e+00  1.00949430e+00 -1.28962386e+00  1.27233279e+00
  -2.89441466e-01  3.91379684e-01 -8.08183730e-01 -4.64541823e-01
  -1.91206622e+00 -1.92053628e+00 -2.70360136e+00  1.09056902e+00
  -1.94421723e-01  1.10467887e+00 -4.22894329e-01  1.37065327e+00
   8.43963623e-01  1.58356750e+00  1.06282222e+00 -1.29304624e+00]]"
Albania,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Flag_of_Albania.svg/220px-Flag_of_Albania.svg.png,"[[-5.93091726e-01  9.80880439e-01  1.56661487e+00  7.39881754e-01
   6.09876394e-01  5.80438256e-01  2.64359295e-01 -1.17692626e+00
  -2.03861547e+00  4.71650302e-01  1.28937864e+00  3.73886019e-01
  -1.13442767e+00  1.53662884e+00  3.69974285e-01 -4.34342474e-01
  -8.27496886e-01  1.13887191e+00 -9.67552185e-01 -1.19440293e+00
  -9.85014439e-01 -3.30508590e-01 -8.83990347e-01 -1.74416852e+00
  -1.42476821e+00 -4.08602357e-01 -2.26239538e+00  3.85782927e-01
  -1.76194623e-01 -2.60292888e-01 -1.04858792e+00  3.62664461e-01
   1.07492661e+00  5.97971857e-01 -1.23189449e+00 -8.98104191e-01
  -1.46098089e+00  3.63480717e-01  1.16898668e+00  2.08836126e+00
  -6.44100726e-01 -1.02191009e-01  5.93369067e-01 -3.91783148e-01
  -1.56948537e-01  2.64264017e-01  6.46042824e-01  1.03863800e+00
   1.35760289e-03  1.27240193e+00 -5.54243587e-02  2.28451043e-01
  -8.65126908e-01 -1.06028318e-01 -1.59392381e+00  3.06150824e-01
   2.00158310e+00 -1.31715417e-01 -3.06536883e-01 -6.70305669e-01
  -8.35180432e-02 -2.71305621e-01 -8.10447991e-01 -1.13619542e+00
  -1.51924503e+00  4.81111556e-01 -9.07725930e-01 -2.98215151e-01
  -1.17672682e+00  3.09014797e+00  1.20309748e-01 -1.37311888e+00
   1.07294106e+00 -5.80178678e-01 -2.55065449e-02 -1.34023637e-01
  -6.04537189e-01 -3.56706262e-01 -1.28286946e+00  1.78733277e+00
  -1.32768989e+00  3.14013474e-02  2.26488039e-02  1.28650236e+00
   5.43161571e-01  7.28936613e-01 -1.06588888e+00 -5.38617849e-01
  -1.76227931e-02  2.20165300e+00 -9.39441144e-01 -1.90124846e+00
   6.91929936e-01 -7.33970940e-01 -1.50622928e+00 -1.93281233e+00
   2.26583457e+00 -4.80252177e-01  1.27210641e+00 -1.14784503e+00
  -2.50026107e-01  5.56289732e-01 -4.82620113e-02  3.63246411e-01
   2.03141975e+00  1.05383813e+00 -6.36811078e-01 -6.77801847e-01
   7.72159338e-01  4.50542420e-01 -5.77249229e-01  1.25802684e+00
  -4.83438224e-01 -4.92718518e-01 -1.52114046e+00  1.10921931e+00
  -1.34435618e+00  7.30503917e-01 -2.53207564e+00  4.60633449e-02
  -1.57745779e+00  1.31139493e+00  5.60023010e-01 -6.76254630e-01
   2.56180793e-01 -5.16378321e-04 -4.24012512e-01 -3.59964401e-01
   2.14477134e+00 -9.69052315e-01  2.62811160e+00  9.55162346e-01
   3.38999462e+00  6.30257726e-02  5.01533329e-01  6.08716421e-02
  -1.49766073e-01 -9.74772692e-01 -7.01232135e-01 -2.22435445e-01
  -6.70694590e-01  1.76987156e-01 -3.80397439e-01 -7.60679305e-01
   1.02000916e+00 -9.50980484e-01  1.03370512e+00 -8.66366088e-01
   4.52004761e-01 -2.00815871e-01 -1.18930817e+00  1.35262907e+00
  -9.81862426e-01  9.94791865e-01 -5.07003188e-01 -2.48746061e+00
  -3.14429343e-01  3.17195445e-01  2.82936722e-01 -2.59569263e+00
   2.83474684e+00  1.61225903e+00 -8.16417813e-01  1.79129827e+00
  -7.34704375e-01 -7.69430876e-01 -9.39959347e-01 -2.10704184e+00
   8.68679464e-01  1.68161798e+00  1.54271901e-01  6.23001568e-02
   3.39627057e-01  9.14725006e-01  7.59146333e-01 -2.73714125e-01
  -8.88478100e-01 -7.47650921e-01  5.56526899e-01 -4.29209545e-02
   7.25157022e-01  3.51330400e-01  3.89029026e-01  6.71866536e-01
   7.75096416e-01  1.42365921e+00 -2.41582260e-01  3.02610397e-01
  -1.47788942e+00 -1.66728720e-02  4.84043658e-01  1.48365998e+00
   7.64831781e-01 -4.68347520e-01 -6.92597091e-01  1.35121536e+00
  -2.89448440e-01 -2.25436139e+00 -5.55143952e-01 -7.92693913e-01
   1.29358530e+00 -5.92491448e-01 -2.14124990e+00 -2.07823440e-01
  -7.02931762e-01  9.62373614e-03 -1.32623255e+00  2.62020022e-01
   1.80305123e+00  1.29236960e+00 -1.61234051e-01 -1.33155704e+00
  -3.18863571e-01 -6.03126526e-01 -1.08592153e-01 -3.69181484e-01
  -8.89847696e-01 -8.56354237e-02 -2.09579468e+00  8.18717539e-01
  -7.09806263e-01  1.36758697e+00  2.35311770e+00  1.42128134e+00
  -6.27279818e-01  1.23575342e+00 -1.84965098e+00 -1.19407880e+00
  -1.79872739e+00  1.35387933e+00  9.77994800e-01 -6.12293303e-01
  -1.48512042e+00 -6.23655736e-01 -8.94610941e-01 -9.68560040e-01
  -4.25842553e-01 -6.49080947e-02 -1.13005683e-01 -1.40828788e+00
  -9.05581236e-01 -1.64828300e+00  2.10592532e+00 -4.30746496e-01
  -1.77607775e+00 -3.42052412e+00 -1.56720591e+00  2.96206057e-01
  -6.66735590e-01  3.46240342e-01 -1.64851153e+00  7.30610847e-01
  -8.64932299e-01  2.39937067e-01  3.09177697e-01  1.30748153e+00
   6.10826373e-01  1.39501190e+00  2.85369843e-01  2.33462572e+00
  -1.84733570e-01  8.52182090e-01  2.14310861e+00 -2.82065481e-01
  -1.16333687e+00  4.78818446e-01 -5.90097159e-02 -7.75679410e-01
   5.70853174e-01 -1.28839839e+00 -9.19470549e-01 -1.90610540e+00
  -1.21512473e+00 -1.94735491e+00  1.02304719e-01 -6.93417132e-01
  -3.99002396e-02 -2.35887361e+00  8.90171111e-01  1.06961954e+00
  -8.37900162e-01 -1.71156549e+00 -1.51044667e+00 -1.23447526e+00
   1.01934481e+00 -2.44904518e-01  1.37026381e+00  2.56368780e+00
   3.07665110e-01  1.37330782e+00  6.39512658e-01  1.09420907e+00
   1.53901443e-01 -1.42591882e+00  1.41872585e+00  1.27604938e+00
  -8.90567780e-01  6.46049976e-02  2.04233885e+00  1.58299577e+00
   1.20518923e+00 -8.27905983e-02  6.68270051e-01 -1.42602436e-02
   8.26244771e-01  1.47061229e+00 -6.10755324e-01  3.62049907e-01
   2.78152943e-01 -1.92755997e-01  9.80661362e-02 -1.52106118e+00
  -1.75326693e+00 -1.65225327e+00  1.14386666e+00 -1.56343251e-01
  -1.32006145e+00  2.14564157e+00  3.78946960e-01 -7.23770022e-01
  -5.28944619e-02 -6.85630858e-01  1.58532917e+00 -5.31131625e-01
   1.51030529e+00  1.40965474e+00 -9.00301039e-01 -6.83714211e-01
   7.85272598e-01  8.19010139e-02  1.14725552e-01 -2.03606772e+00
  -1.66798174e-01 -8.37684333e-01  5.69281042e-01  6.03356361e-01
   1.43847930e+00 -5.54235458e-01 -2.86035478e-01 -5.91232419e-01
   1.79923356e-01 -1.68431890e+00  2.86548167e-01  7.06700623e-01
   8.93899024e-01  8.10631394e-01 -2.50265270e-01 -1.84405124e+00
  -1.02539623e+00  4.72283781e-01  1.07851550e-01  1.63896775e+00
  -2.29409471e-01 -8.98741663e-01 -7.93504596e-01 -6.06484532e-01
   1.68468547e+00  1.55834019e+00  6.28716290e-01  5.45692086e-01
   3.29219490e-01  3.01682830e-01 -1.32000661e+00  3.43879640e-01
   4.48081754e-02  7.48915076e-01 -7.65400112e-01  2.18117237e+00
  -3.31850499e-01  2.38968205e+00  3.85491699e-02  1.37137282e+00
   1.40747041e-01 -7.92231321e-01 -1.41932082e+00  7.48362005e-01
  -3.52080315e-01 -1.13291287e+00 -3.63523364e+00 -2.89842695e-01
  -2.26922321e+00 -1.57028425e+00 -5.13883948e-01 -1.96294561e-01
  -3.73199970e-01 -2.99945056e-01 -9.96289372e-01  4.43397053e-02
  -2.13910684e-01 -6.49040818e-01 -1.03577995e+00  5.20472348e-01
   1.96747863e+00  1.71423697e+00  5.89185536e-01 -6.70334339e-01
   5.37962496e-01 -5.53253949e-01 -2.36582071e-01  5.23708463e-01
  -4.61503714e-01  8.52940261e-01 -1.70247480e-01  7.57313311e-01
   3.82575870e-01 -3.84995528e-02  1.66694081e+00 -5.34178503e-02
  -7.70808756e-01  1.20743465e+00 -3.44891846e-01 -3.01309490e+00
  -1.06606334e-01 -1.43241441e+00 -6.74363017e-01  3.63901079e-01
   1.57857859e+00 -1.46952838e-01 -9.70709860e-01  8.08619797e-01
   9.86980855e-01 -2.34142780e-01  2.87413299e-01  3.79483551e-01
  -7.89594293e-01 -2.29777741e+00 -1.10705554e+00  1.44066060e+00
   1.95328939e+00  5.23079872e-01  3.41603816e-01  2.96901047e-01
   1.46943665e+00  2.64716089e-01  9.22303677e-01 -4.72148091e-01
   1.68278944e+00 -4.99237955e-01  2.77434707e-01 -2.00991797e+00
  -6.19898617e-01 -1.21488273e+00  1.97996899e-01 -7.10492253e-01
   2.72935987e+00 -3.93426418e-01  3.02506685e-01  8.96010280e-01
   7.81594992e-01 -5.89824803e-02 -1.78050554e+00 -1.62425232e+00
   9.76099730e-01  4.93253171e-01  8.35722089e-02  1.28745687e+00
   9.10918593e-01 -3.49737436e-01  2.34987944e-01  1.59265184e+00
   4.19181794e-01 -5.67947149e-01  1.95258632e-01  2.90019363e-01
   1.95400226e+00  1.47809899e+00  5.16251624e-01 -1.35506123e-01
   4.82354732e-03 -1.31026065e+00 -4.37669039e-01 -3.62071544e-01
   1.76263392e+00 -1.92041665e-01  9.94794786e-01 -5.60598373e-01
   1.27995861e+00  5.36331832e-01 -4.81101096e-01  1.97297144e+00
  -1.66718340e+00  2.01153421e+00  1.60525870e+00 -1.72288704e+00
   9.31289375e-01 -8.49408507e-01 -1.17630029e+00  1.56956971e+00
   1.18961370e+00  1.83859146e+00  3.04709822e-01  9.36975300e-01
   5.87962091e-01 -3.39671791e-01 -7.27238715e-01  1.98419422e-01
   1.92845023e+00 -1.09321797e+00  7.13463545e-01 -2.04546785e+00
  -9.09927845e-01  8.50625277e-01 -1.41218469e-01  2.01231551e+00
  -2.63003850e+00 -4.01826084e-01  1.35484314e+00  9.33873430e-02
   1.84819746e+00 -2.30486944e-01 -1.57519245e+00  8.57937813e-01
   1.25513232e+00 -1.01654954e-01 -5.48994601e-01  2.90884376e-01
   2.14248046e-01 -1.50971150e+00  2.51504064e-01  1.06027353e+00
   1.74745336e-01  1.17041874e+00  1.05150080e+00 -8.75533938e-01
   6.61263108e-01 -8.32911611e-01  5.78146696e-01  2.92700261e-01
  -1.41301286e+00  3.32586139e-01  6.82386398e-01 -1.19585550e+00
  -9.71537471e-01 -1.60227954e+00  1.10584569e+00  6.73462152e-01
  -2.88134527e+00 -1.45301545e+00  1.62365448e+00 -1.99363261e-01
  -8.33677113e-01 -1.42427593e-01  6.24121010e-01  2.07983112e+00
   1.21008706e+00 -6.36855841e-01  3.12244087e-01 -7.16006696e-01
  -1.26261771e+00 -1.39331445e-02  6.26330018e-01  4.02145416e-01
   9.40789819e-01  9.34367597e-01 -1.10027349e+00  1.82928115e-01
   7.65486360e-01  6.29467547e-01 -5.67867517e-01 -9.78035271e-01
  -4.35982198e-01  8.37850869e-01  1.14455938e+00  1.63867760e+00
   9.15742993e-01  1.86021313e-01  1.80803800e+00 -7.69010842e-01
   1.21083999e+00 -2.03194827e-01 -1.59239841e+00 -1.72696877e+00
  -5.15832186e-01  2.23958659e+00 -4.25298035e-01 -3.48768175e-01
  -1.13827586e-01  2.69478917e-01  3.86744857e-01 -2.53512919e-01
   1.82375714e-01  1.16272461e+00 -1.23304379e+00  4.81357694e-01
   1.05746791e-01  8.31273019e-01 -9.61011469e-01  4.41312671e-01
   1.51515409e-01  2.35240054e+00 -1.85610026e-01  8.17482889e-01
  -2.08071381e-01 -6.38249069e-02 -1.48764169e+00  1.48166978e+00
   1.27607286e+00 -1.10123622e+00  1.85183764e+00  9.74298298e-01
  -7.62829721e-01 -9.60905105e-02  1.73303500e-01  2.31286907e+00
   2.23011430e-02  2.22339824e-01 -2.47302461e+00  3.50547481e+00
  -3.50704849e-01 -4.12537307e-01 -7.66460538e-01  2.02868223e+00
  -1.69094384e+00 -1.16265833e+00 -3.05901259e-01  4.37170595e-01
   2.15192032e+00  8.19732398e-02 -1.09956348e+00  2.05300021e+00
  -1.02642512e+00  6.65987730e-02 -2.34483504e+00  8.98112535e-01
   6.16516769e-01  2.47084200e-01  5.76314867e-01 -2.44517609e-01
  -1.78488743e+00 -8.62655878e-01  3.18459421e-01 -1.09453869e+00
   6.38058662e-01 -6.82319030e-02  1.32519686e+00  8.64792228e-01
   5.76729178e-01  6.43136144e-01  2.47134313e-01 -1.79487908e+00]]"
